Task name: KDDProject
Task description: -

Date of output: 1.5.2020

Survey of antecedent attributes

	Group	Name	Description
	Default Partial Cedent	Country (subset), 1 - 1	-
	Default Partial Cedent	Rank_ (subset), 1 - 1	-
	Default Partial Cedent	Year_ (subset), 1 - 1	-

Survey of variable antecedent attributes

	Group	Name	Description
	Default Partial Cedent	x__A1__Exports_and_imports_ (subset), 1 - 1	-
	Default Partial Cedent	x__C1__Security_Apparatus_ (subset), 1 - 1	-
	Default Partial Cedent	x__E1__Economy_ (subset), 1 - 1	-
	Default Partial Cedent	x__P1__State_Legitimacy_ (subset), 1 - 1	-
	Default Partial Cedent	x__R1__Life_expectancy_at_birth_ (subset), 1 - 1	-
	Default Partial Cedent	x__S1__Demographic_Pressures_ (subset), 1 - 1	-
	Default Partial Cedent	x__U1__Unemployment_total_ (subset), 1 - 1	-

Survey of succedent attributes

	Group	Name	Description

Survey of variable sukcedent attributes

	Group	Name	Description
	Default Partial Cedent	Total( Alert -> Stable)	-

Survey of Action4ft-Quantifiers
	a-frequency	Before >= 2.00 Absolute number
	a-frequency	After >= 2.00 Absolute number

Task parameters
	The comparison of the first set versus the second set
	Sets must differ in all rows (i.e. not overlapping sets)

Nr.	Hypothesis	D%-Sum	Df-Conf	Df-AFUI	Df-FUE	Df-Avg	R-Conf	R-DFUI	R-FUE	R-Avg	H-Conf	H-DFUI	H-FUE	H-Avg	B:a	B:b	B:c	B:d	B:r	B:n	B:Conf	B:DConf	B:EConf	B:Supp	B:Cmplt	B:AvgDf	B:Lift	B:LBound	B:UBound	B:ELBound	B:EUBound	B:DLBound	B:DUBound	B:Fisher	B:Chi-Sq	B:PSep	B:bMean	B:bVAR	B:bStDev	B:P(>=90%)	B:P(>=95%)	A:a	A:b	A:c	A:d	A:r	A:n	A:Conf	A:DConf	A:EConf	A:Supp	A:Cmplt	A:AvgDf	A:Lift	A:LBound	A:UBound	A:ELBound	A:EUBound	A:DLBound	A:DUBound	A:Fisher	A:Chi-Sq	A:PSep	A:bMean	A:bVAR	A:bStDev	A:P(>=90%)	A:P(>=95%)	
182	(x__U1__Unemployment_total_(4.2)  ->  x__U1__Unemployment_total_(5.1)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
183	(x__U1__Unemployment_total_(4.2)  ->  x__U1__Unemployment_total_(4.3)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
184	(x__U1__Unemployment_total_(4.2)  ->  x__U1__Unemployment_total_(10.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
485	Year_(2010) :  (x__C1__Security_Apparatus_(8.1)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
486	Year_(2010) :  (x__C1__Security_Apparatus_(8.1)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
487	Year_(2010) :  (x__C1__Security_Apparatus_(8.1)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
420	Year_(2010) :  (x__C1__Security_Apparatus_(8.2)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
421	Year_(2010) :  (x__C1__Security_Apparatus_(8.2)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
422	Year_(2010) :  (x__C1__Security_Apparatus_(8.2)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
479	Year_(2010) :  (x__C1__Security_Apparatus_(8.8)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
480	Year_(2010) :  (x__C1__Security_Apparatus_(8.8)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
481	Year_(2010) :  (x__C1__Security_Apparatus_(8.8)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
343	Year_(2010) :  (x__C1__Security_Apparatus_(8.9)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	0.0391425909	-0.0338983051	0.5694980695	1.5	1.5675675676	0.96	1.1771771772	1.5	1.5675675676	1.0416666667	1.1771771772	4	0	33	140	4	177	1	0.1081081081	0.813559322	0.0225988701	0.1081081081	3.7837837838	4.7837837838	0.6561	1	0.9998419833	0.0003452338	1	0	0.0016710058	15.4850804562	7.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
344	Year_(2010) :  (x__C1__Security_Apparatus_(8.9)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	0.0391425909	-0.0338983051	0.5694980695	1.5	1.5675675676	0.96	1.1771771772	1.5	1.5675675676	1.0416666667	1.1771771772	4	0	33	140	4	177	1	0.1081081081	0.813559322	0.0225988701	0.1081081081	3.7837837838	4.7837837838	0.6561	1	0.9998419833	0.0003452338	1	0	0.0016710058	15.4850804562	7.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
345	Year_(2010) :  (x__C1__Security_Apparatus_(8.9)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	0.0391425909	-0.0338983051	0.5694980695	1.5	1.5675675676	0.96	1.1771771772	1.5	1.5675675676	1.0416666667	1.1771771772	4	0	33	140	4	177	1	0.1081081081	0.813559322	0.0225988701	0.1081081081	3.7837837838	4.7837837838	0.6561	1	0.9998419833	0.0003452338	1	0	0.0016710058	15.4850804562	7.25	0.8333333333	0.8333333333	0.1408590425	0.4095100045	0.2262190631	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
414	Year_(2010) :  (x__C1__Security_Apparatus_(9.7)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
415	Year_(2010) :  (x__C1__Security_Apparatus_(9.7)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
416	Year_(2010) :  (x__C1__Security_Apparatus_(9.7)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
473	Year_(2010) :  (x__C1__Security_Apparatus_(9.8)  ->  x__C1__Security_Apparatus_(5.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
474	Year_(2010) :  (x__C1__Security_Apparatus_(9.8)  ->  x__C1__Security_Apparatus_(2.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
475	Year_(2010) :  (x__C1__Security_Apparatus_(9.8)  ->  x__C1__Security_Apparatus_(2.2)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
405	Year_(2010) :  (x__E1__Economy_(8.3)  ->  x__E1__Economy_(5.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
406	Year_(2010) :  (x__E1__Economy_(8.3)  ->  x__E1__Economy_(5.6)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
469	Year_(2010) :  (x__E1__Economy_(8.4)  ->  x__E1__Economy_(5.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
470	Year_(2010) :  (x__E1__Economy_(8.4)  ->  x__E1__Economy_(5.6)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
464	Year_(2010) :  (x__E1__Economy_(8.6)  ->  x__E1__Economy_(5.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
465	Year_(2010) :  (x__E1__Economy_(8.6)  ->  x__E1__Economy_(5.6)) >÷< (Total(Alert)  ->  Total(Stable))	0.11	0.3333333333	-0.0149114632	-0.0451977401	0.5694980695	1.5	0.7837837838	0.9466666667	1.1771771772	1.5	1.275862069	1.0563380282	1.1771771772	2	0	35	140	2	177	1	0.0540540541	0.802259887	0.011299435	0.0540540541	3.7837837838	4.7837837838	0.81	1	0.9999700811	0.0000699145	1	0	0.0427580894	7.6540540541	16.5	0.75	0.75	0.1936491673	0.271	0.1426250001	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
400	Year_(2010) :  (x__E1__Economy_(9.2)  ->  x__E1__Economy_(5.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
401	Year_(2010) :  (x__E1__Economy_(9.2)  ->  x__E1__Economy_(5.6)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
395	Year_(2010) :  (x__E1__Economy_(9.6)  ->  x__E1__Economy_(5.7)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
396	Year_(2010) :  (x__E1__Economy_(9.6)  ->  x__E1__Economy_(5.6)) >÷< (Total(Alert)  ->  Total(Stable))	0.12	0.3333333333	0.0121155638	-0.0395480226	0.5694980695	1.5	1.1756756757	0.9533333333	1.1771771772	1.5	1.1756756757	1.048951049	1.1771771772	3	0	34	140	3	177	1	0.0810810811	0.8079096045	0.0169491525	0.0810810811	3.7837837838	4.7837837838	0.729	1	0.9999300855	0.0001580167	1	0	0.0085516179	11.5470643057	10.3333333333	0.8	0.8	0.1632993162	0.3439000019	0.1854937502	2	1	26	148	3	177	0.6666666667	0.0689655172	0.8474576271	0.011299435	0.0714285714	3.2142857143	4.2142857143	0.972	0.271	0.989872072	0.017835651	1	0	0.0655932203	5.9249677654	12.5	0.6	0.6	0.2	0.0522999963	0.0140187495	
